Year,State,Index,M,L,U,Tag,N,Error,Std
2018,Uttar_Pradesh,PrDetPub,0.7269297915963029,0.725583563650894,0.7282760195417116,All,420434,6.871229906408012e-4,288.8898674470746
2019,Uttar_Pradesh,PrDetPub,0.6708780081622583,0.66955806614102,0.6721979501834966,All,486385,6.737676307514047e-4,327.71046908302196
2020,Uttar_Pradesh,PrDetPub,0.7123283645098285,0.7108775286092549,0.7137792004104022,All,374267,7.399423290378835e-4,276.9359956620215
2021,Uttar_Pradesh,PrDetPub,0.6921615474133371,0.6908170822019255,0.6935038085834185,All,453712,6.852910107934248e-4,310.9247550891064
2019,Uttar_Pradesh,PrevUt,0.0026264709577295507,0.00219526285384171,0.0030810706720585403,All,51930,2.2459809015151132e-4,11.663378821567983
2019,Uttar_Pradesh,PrevAsym,0.0015793158700073116,0.001251684960523782,0.0019256691700365878,All,51930,1.7425374607779958e-4,9.048997033820132
2019,Uttar_Pradesh,PrevSym,5.493272591329779e-4,3.6587714230695167e-4,7.510109763142692e-4,All,51930,1.028222483902001e-4,5.339559358903092
2019,Uttar_Pradesh,PrevExCS,4.978278285892613e-4,3.08107067205854e-4,6.932409012131716e-4,All,51930,9.788638608129671e-5,5.083240029201738
2019,Uttar_Pradesh,PrAsym,0.6013071895424836,0.5182481751824818,0.6788321167883211,All,137,0.04183185435800356,5.730964047046488
2019,Uttar_Pradesh,PrSym,0.20915032679738563,0.145985401459854,0.2773722627737226,All,137,0.034746891642519984,4.760324155025238
2019,Uttar_Pradesh,PrExCS,0.1895424836601307,0.12408759124087591,0.25547445255474455,All,137,0.033485603241371335,4.587527644067873
2019,Uttar_Pradesh,TBLikeUt,0.05580415898920769,0.053514082653329825,0.058120558041589894,All,37990,0.0011776864505693206,44.74030825712849
2019,Uttar_Pradesh,PrCSIPub,0.3763020833333333,0.3721355671095706,0.380473714615829,All,51930,0.0021259169606085665,110.39886776440287
2019,Uttar_Pradesh,PrTxiPub,0.5576923076923077,0.3793103448275862,0.7241379310344828,All,29,0.09222752929447536,2.6745983495397856
2018,Uttar_Pradesh,TxI,0.8798466099088428,0.8786916034630562,0.8809983443816952,Pub,305626,5.881340832865437e-4,179.7490673385332
2018,Uttar_Pradesh,TxI,0.7919918472580308,0.7896400947669152,0.7943348895547349,Pri,114808,0.0011978831566515295,137.5265694488488
2019,Uttar_Pradesh,TxI,1.0154426073765341,NA,NA,Pub,326305,NA,NA
2019,Uttar_Pradesh,TxI,0.8675662168915542,0.8659045477261369,0.8692216391804098,Pri,160080,8.471926336854611e-4,135.6185968003686
2020,Uttar_Pradesh,TxI,0.9260205325561419,0.9250265377849295,0.9270107764036895,Pub,266601,5.069148586899406e-4,135.14400824159685
2020,Uttar_Pradesh,TxI,0.9804395073653707,0.9796035888767113,0.9812661378708227,Pri,107666,4.2204718360203434e-4,45.44013206969663
2021,Uttar_Pradesh,TxI,0,0,0,Pub,314042,0,0
2021,Uttar_Pradesh,TxI,0,0,0,Pri,139670,0,0
2018,Uttar_Pradesh,TxSucc,0.688097966459311,0.6861608279675506,0.6900351049510713,Pub,219912,9.878926998890191e-4,217.24945941799396
2018,Uttar_Pradesh,TxSucc,0.06697202828300795,0.06508945909488445,0.06886942085056551,Pri,67461,9.624267171941956e-4,64.92626876863763
2018,Uttar_Pradesh,TxDie,0.03412728727854778,0.03337243988504493,0.034886681945505475,Pub,219912,3.8715633360968615e-4,85.1403236367733
2018,Uttar_Pradesh,TxDie,4.447013830213012e-4,2.9646758868086747e-4,6.077585567957783e-4,Pri,67461,8.117293806393063e-5,5.476007574730824
2019,Uttar_Pradesh,TxSucc,0.8329760907266315,0.8316575407418955,0.8342913930513065,Pub,307914,6.721881814201761e-4,206.9761516938121
2019,Uttar_Pradesh,TxSucc,0.6526352161629302,0.6496575133640927,0.6556129189617675,Pri,98398,0.0015178715128159681,149.35552111806564
2019,Uttar_Pradesh,TxDie,0.037266899199127027,0.03659788122657625,0.037935917171677803,Pub,307914,3.4134996573922607e-4,105.10643335062805
2019,Uttar_Pradesh,TxDie,0.019807313156771478,0.018943474460863027,0.02068131466086709,Pri,98398,4.441967506528215e-4,43.708071870736326
2020,Uttar_Pradesh,TxSucc,0.8232648114482823,0.8219887661399338,0.8245408567566308,Pub,343248,6.510693975405173e-4,223.47826856698748
2020,Uttar_Pradesh,TxSucc,0.8324782262235954,0.8305420027680307,0.8344144496791601,Pri,143062,9.873245294545936e-4,141.24862183283307
2020,Uttar_Pradesh,TxDie,0.03523399990677294,0.03461928401622151,0.03585162914277724,Pub,343248,3.146936369421301e-4,108.01796149311228
2020,Uttar_Pradesh,TxDie,0.044141700801051294,0.04307922439222155,0.04521116718625491,Pri,143062,5.430741647212693e-4,77.69327615335423
2021,Uttar_Pradesh,TxSucc,0.8309278110005988,0.8294774987752055,0.8323742349894628,Pub,257186,7.390844640872537e-4,190.08217698074444
2021,Uttar_Pradesh,TxSucc,0.8460151392775973,0.8438456770412668,0.8481846015139277,Pri,106478,0.0011061095375445352,117.77633133866702
2021,Uttar_Pradesh,TxDie,0.037851982611806244,0.03711710590778658,0.03859074755235511,Pub,257186,3.7630639481773105e-4,96.78073645759298
2021,Uttar_Pradesh,TxDie,0.048629763894889086,0.047343113131351075,0.04992580626983978,Pri,106478,6.591676997338103e-4,70.18685833225665
2019,Uttar_Pradesh,DrugTime,0.002,0.0016500000000000002,0.0027583333333333336,All,228780000,2.8273809523809523e-4,64684.82142857143
