Region,Year,Index,N,M,Tag,Std,Error,L,U
Northeastern,2019,PrevUt,109183,0.0015573518249134286,All,13.029640742876467,1.1933763262482682e-4,0.0013280455748605551,0.0017951512598115092
Northeastern,2019,PrevAsym,109183,9.344110949480572e-4,All,10.095864315239137,9.246736502238568e-5,7.601916049201799e-4,0.001117390069882674
Northeastern,2019,PrevSym,109183,3.1147036498268573e-4,All,5.830666908978828,5.340269922038072e-5,2.1065550497788117e-4,4.2131100995576235e-4
Northeastern,2019,PrevExCS,109183,3.1147036498268573e-4,All,5.830666908978828,5.340269922038072e-5,2.1065550497788117e-4,4.2131100995576235e-4
Northeastern,2019,PrAsym,171,0.6,All,6.406246951218787,0.037463432463267755,0.5263157894736842,0.672514619883041
Northeastern,2019,PrSym,171,0.2,All,5.230678732248808,0.030588764516074902,0.14035087719298245,0.2631578947368421
Northeastern,2019,PrExCS,171,0.2,All,5.230678732248808,0.030588764516074902,0.14035087719298245,0.2631578947368421
Northeastern,2019,TBLikeUt,79875,0.0261658841940532,All,45.11444671094203,5.648131043623415e-4,0.0250641627543036,0.027280125195618152
Northeastern,2019,PrCSIPub,109183,0.8562091503267973,All,115.93993939062221,0.0010618863686711504,0.8541256422703168,0.8582837987598803
Northeastern,2019,PrTxiPub,50,1,All,0,0,1,1
Northeastern,2018,TxI,51428,0.9400715563506261,Pub,53.82657834817879,0.23735421902957132,0.938010422338026,0.94211324570273
Northeastern,2018,TxI,6950,0.700431654676259,Pri,38.18767739776761,0.4580689378289439,0.6896402877697841,0.7112230215827338
Northeastern,2019,TxI,54443,0.9989346656135775,Pub,7.611715352375541,0.03262206996908136,0.9986591480998476,0.9991918152930588
Northeastern,2019,TxI,10039,0.692598864428728,Pri,46.23159196509519,0.4614170320011653,0.6835342165554338,0.701563900786931
Northeastern,2020,TxI,42148,0.9534497485052672,Pub,43.25122433605009,0.21067350469508478,0.9514330454588592,0.955442725633482
Northeastern,2020,TxI,4975,0.9626130653266332,Pri,13.380808277183924,0.18970806991031308,0.9571859296482412,0.9678391959798995
Northeastern,2021,TxI,39555,0,Pub,0,0,0,0
Northeastern,2021,TxI,10403,0,Pri,0,0,0,0
Northeastern,2018,TxSucc,46540,0.7517404383326171,Pub,93.19661487680257,0.43200318483560024,0.7478083369144821,0.7556510528577568
Northeastern,2018,TxSucc,6320,0.14873417721518986,Pri,28.287627567855907,0.3558262521839983,0.14003164556962025,0.15759493670886077
Northeastern,2018,TxDie,46540,0.035002148689299524,Pub,39.648221899413485,0.18378519602087567,0.03334765792866352,0.036678126342930814
Northeastern,2018,TxDie,6320,0.002056962025316456,Pri,3.601841125545502,0.04530707375833118,9.493670886075949e-4,0.0031645569620253164
Northeastern,2019,TxSucc,50290,0.8468681646450587,Pub,80.75723952644492,0.3601145322751756,0.8437065022867369,0.8500099423344601
Northeastern,2019,TxSucc,5929,0.5790183842131894,Pri,38.01617927930318,0.4937166140169244,0.5663686962388261,0.5914994096812278
Northeastern,2019,TxDie,50290,0.03658779081328296,Pub,42.10318829855477,0.18774750165231602,0.03495724796182144,0.038238218333664746
Northeastern,2019,TxDie,5929,0.015685613088210492,Pri,9.567718535930938,0.12425608488221998,0.0126496879743633,0.018890200708382526
Northeastern,2020,TxSucc,55527,0.8338285878941776,Pub,87.71394632838941,0.3722344340661935,0.8307309957318062,0.8369261800565491
Northeastern,2020,TxSucc,7395,0.7545638945233266,Pri,37.00720833242947,0.4303454700645942,0.7446923597025017,0.7643002028397566
Northeastern,2020,TxDie,55527,0.037117078178183584,Pub,44.54774631644977,0.1890486727953894,0.035550272840239885,0.038701892772885264
Northeastern,2020,TxDie,7395,0.028532792427315753,Pri,14.317107976048668,0.16648925545997095,0.024746450304259635,0.03231913455037187
Northeastern,2021,TxSucc,40962,0.8315511937893657,Pub,75.74762859091119,0.3742643529603728,0.8279136760900346,0.8351642986182315
Northeastern,2021,TxSucc,4948,0.8170978172999191,Pri,27.193262486440034,0.3865863089448811,0.8061843168957155,0.8278092158447857
Northeastern,2021,TxDie,40962,0.04003710756310727,Pub,39.67794278432923,0.1960462638794411,0.038157316537278455,0.041941311459401394
Northeastern,2021,TxDie,4948,0.03981406628940986,Pri,13.753422444649413,0.19552213791515358,0.034357316087308,0.04527081649151172
Northeastern,2018,DrugTime,175000000,6.4e-4,All,0.025311507526818405,1.9133701206886016e-6,6.362497945634504e-4,6.437502054365497e-4
Northeastern,2019,DrugTime,177618069.81519505,4.870000000000001e-4,All,0.02204258839458494,1.6539372097936668e-6,4.837582830688045e-4,4.902417169311957e-4
Northeastern,2020,DrugTime,180821917.8082192,3.65e-4,All,0.019131540500532195,1.4227362790512046e-6,3.6221143689305963e-4,3.6778856310694033e-4
Northeastern,2021,DrugTime,269874476.98744774,2.3899999999999995e-4,All,0.015451763035364134,9.405830159270288e-7,2.37156457288783e-4,2.4084354271121692e-4
